138,Arthropoda,Chelicerata ? (subphylum),,Mollisoniidae,Mollisonia sp. 1,"epibenthic, predatory ?? (one species in [S49]), feeding too uncertain",[S1],,"Youngest occurrence,feeding unknown",,,,,,,,,,
139,Arthropoda,Chelicerata ? (subphylum),,Mollisoniidae,Mollisonia sp. 2,feeding too uncertain,[S1],,"Youngest occurrence, feeding unknown",,,,,,,,,,
140,Arthropoda,Chelicerata (subphylum),,-,Basal chelicerate,feeding uncertain,[S1],,"Earliest occurrence, too vague to be used",,,,,,,,,,
141,Arthropoda,Cirripedia (infraclass),,Lepadomorpha (suborder),Lepadomorph barnacle,"epibenthic, filter feeder (detritus, phytoplankton, zooplankton,  small crustacea, copepods, polychaetes, hydroids)[S50]",[S1],,,,"13 mm (Yale Peabody Museum, but Cirripedia?, don't know if lepadomorph)",,,,,,,,
142,Arthropoda,Dinocaridida ?,Radiodonta,Amplectobeluidae,amplectobeluids,nektonic carnivore,[S17],,,,"appendage, average 40 mm long (Amplectobelua stephenensis)",,,,,,,,
143,Arthropoda,Dinocaridida ?,Radiodonta,-,Anomalocaris-like taxon,possibly nektonic carnivore like Anomalocaris ?,[S1],,Youngest occurrence,,"most 300-600 mm, some 1m",,,,,,,,
144,Arthropoda,Dinocaridida ?,"Radiodonta, Anomalocaridids",Hurdiidae,Aegirocassis benmoulai,filter feeder (mesoplankton),"[S1, S51, S52]",Lower part of the Fezouata Formation,Youngest occurrence,,2 m,,,,,,,,
145,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Hurdiid 2,"predator that sifts sediments (so eats benthic stuff), epibenthic (since its sifts, maybe not to big preys ??? Since not really hunting ??)",[S1],,Youngest occurrence,,80 to 300 mm ?,,,,,,,,
146,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Hurdiid 3,"predator that sifts sediments (so eats benthic stuff), epibenthic",[S1],,Youngest occurrence,,80 to 300 mm ?,,,,,,,,
147,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Hurdiid 4,"predator that sifts sediments (so eats benthic stuff), epibenthic",[S1],,Youngest occurrence,,80 to 300 mm ?,,,,,,,,
148,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Pseudoangustidontus duplospineus,"suspensivore, mesoplankton","[S1, S52, S53]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,"appendage 25 mm long, spines 5.2 mm long max",,,,,,,,
149,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Pseudoangustidontus izdigua,"suspensivore, mesoplankton",[S52],Lower part of the Fezouata Formation,,,,,,,,,,,
150,Arthropoda,Dinocaridida ?,Radiodonta,Hurdiidae,Pseudoangustidontus sp. ,"suspensivore, mesoplankton",[S52],Lower part of the Fezouata Formation,,,"appendage 25 mm long, spines 5.2 mm long max (?)",,,,,,,,
151,Arthropoda,"Malacostraca, Phyllocarida",Canadaspidida (synonym Hymenocarina?),-,Canadaspidid,"mobile, nektobenthic, carnivore [S54]",[S1],,"Youngest occurrence, trilobite predator [S54]","Hymenocarina = Canadaspidida, Canadspidid",40 mm,,,,,,,,
152,Arthropoda,"Malacostraca, Phyllocarida",,-,Zagoracaris fezouataensis' n.n.,feeding too uncertain,"[S15, S41]",Upper part of the Fezouata Formation,"Only mentions of the name in other articles, nothing that seems to give more info on it",,,,,,,,,,
153,Arthropoda,Malacostraca,,-,Phyllocarid,"epibenthic (?), pelagic (??), can swim (pelagic and nektobenthonic), burrowing, feeds in the water column ? [S43], deposit feeder [S55], current ones filter feed sediments stirred up, or carnivorous scavengers [S56] carnivorous ? [S57]","[S1, S55]",,,,15 mm (undet. Phyllocarida YPM),,,,,,,,
154,Arthropoda,Malacostraca,,-,Angustidontid,"pelagic predator [58, 59](could eat cephalopods ? and maybe conodonts ?) ","[S1, S17]",,Earliest occurrence,,"Late Devonian sp = maxilliped  ~ 16mm to 66mm (42mm for last article, toothed area 8 to 34 mm) , body 29mm-74mm ?(from those found)[S59]",,,,,,,,
155,Arthropoda,Marrellomorpha,Acercostraca,Vachonisiidae,Enosiaspis hrungnir,"epibenthic, scavenger/deposit feeder","[S1, S60]",Lower part of the Fezouata Formation,,,7-15 mm,,,,,,,,
156,Arthropoda,Marrellomorpha,Marrellida,Mimetasteridae,Furca sp. 1,filter-feeder,[S1],Lower part of the Fezouata Formation,"Marella would be a nektobenthic filter-feeder [S61] or marrellomorphs = scavengers/deposit feeders (but other group ?), [S62] say benthic, but need to see more details of the appendages",,13-40 mm,,,,,,,,
157,Arthropoda,Marrellomorpha,Marrellida,Mimetasteridae,Furca sp. 2,filter-feeder,[S1],Lower part of the Fezouata Formation,,,,,,,,,,,
158,Arthropoda,Marrellomorpha,Marrellida,Mimetasteridae,Furca sp. 3,filter-feeder,[S1],Lower part of the Fezouata Formation,,,,,,,,,,,
159,Arthropoda,Megacheira,,Leanchoiliidae,Leanchoilia sp.,"predator, nekto-epibenthic, agile [S61, S63]",[S1],,"Youngest occurrence, mange trilobite [S54]",,24-32 mm,,,,,,,,
160,Arthropoda,Ostracoda,,-,Ostracod,"deposit feeder [S36], suspension feeder [S36], can be benthic or planktonic [S56]",[S1],Upper part of the Fezouata Formation ??,,,3 mm,,,,,,,,
161,Arthropoda,-,Nektaspida,Naraoiidae,Naraoiid,"epibenthic opportunistic scavenger/predator of soft-bodied invertebrates [S64-S66], mud-eater [S67].",[S1],,Non-biomineralized,,~43 mm (undet. Naraoiidae),,,,,,,,
162,Arthropoda,-,Nektaspida,Liwiidae,Tariccoia tazagurtensis,"epibenthic opportunistic scavenger/predator of soft-bodied invertebrates [S65, S68], mud-eater [S67]","[S1, S69]",Lower part of the Fezouata Formation,,,max 8 mm,,,,,,,,
163,Arthropoda,-,-,Cheloniellid,Eoduslia,"benthic predator/scavenger in or on the substrate, fed on small mobile invertebrates (potential ancestor ate trilobites, brachiopods, and worms) [S43, S44] (for other species, determine if burrower of not depending on wether eyes or not [S43], + Cheloniellon carnivorous pcq raptorial limbs ?)",,Upper part of the Fezouata Formation,"Can't really seem to find any information on that species (Eoduslia braghimtahiri ?, [S77]?)",,"~ 20 mm long, ~15 mm width ?",,,,,,,,
164,Arthropoda,-,,-,Possible waptiid,Waptia was active swimming predator of soft prey items or soft tissues from carcasses [S70] or scavenger [S71] ([S23] put that it eats small hyoliths and other soft bodied stuff in Burgess and detritus in Chenjiang),[S1],,Youngest occurrence,,20-110 mm according to sp. [S72],,,,,,,,
165,Arthropoda,,,-,Cycloid-like taxon,,[S1],,"looks like crab, cyloids only actually appear in carboniferous ?, prob very varied modes of life",,,,,,,,,,
166,Arthropoda,Unknown,,Unknown,Multiple bivalved taxa,,"[S1, S73]",,,,,,,,,,,,
167,Arthropoda,Unknown,,Unknown,Several taxa of currently uncertain affinity,,[S1],,,,,,,,,,,,
168,ARTHROPODA,TRILOBITA,Agnostida,Agnostidae / metagnostidae ? ,Geragnostus aff. occitanus,"epibenthic, prob benthic feeder, ate algae, detritus, and microorganisms ?  [S74], blind ? [S75], ecology hard to know because seems very varied in Agnostida (slow, detritivore)","[S1, S76]",,,,9 mm ? (Geragnostus sp.),,,,,,,,
169,Arthropoda,Trilobita,Agnostida,Agnostidae / metagnostidae ?,Geragnostus sp.,"epibenthic, prob benthic feeder, ate algae, detritus, and microorganisms ?  [S74], blind ? [S75], ecology hard to know because seems very varied in Agnostida (slow, detritivore)","[S1, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,9 mm,,,,,,,,
170,Arthropoda,Trilobita,Asaphida,Asaphidae,Asaphellus fezouataensis ,"predator/scavenger, fast","[S1, S7, S76, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",hypostoma with ridges ?,,67-101 mm,,,,,,,,
171,Arthropoda,Trilobita,Asaphida,Asaphidae,Asaphellus stubbsi,"epibenthic, predator, fast","[S1, S76]",Lower part of the Fezouata Formation,,,241-380 mm,,,,,,,,
172,Arthropoda,Trilobita,Asaphida,Asaphidae,Asaphellus tataensis,"predator/scavenger, fast , (no fork in hypostome ?, but antenna good for hunting ? [S78]","[S7, S76, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,>70 mm (maybe around 90-100 ???),,,,,,,,
173,Arthropoda,Trilobita,Asaphida,Asaphidae,Asaphellus sp. aff. jujuanus,"predator/scavenger, fast","[S7, S76, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,37-62 mm,,,,,,,,
174,Arthropoda,Trilobita,Asaphida,Asaphidae,Asaphellus sp.,"predator, fast","[S7, S79]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
175,Arthropoda,Trilobita,Asaphida,Asaphidae,Basilicus (Basiliella?) aff. destombesi,predator/scavenger [S80],"[S7, S77]",Upper part of the Fezouata Formation,medium eyes,,330 mm,,,,,,,,
176,Arthropoda,Trilobita,Asaphida,Asaphidae,Basilicus (Basiliella?) destombesi,predator/scavenger [S80],"[S7, S76, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,330 mm,,,,,,,,
177,Arthropoda,Trilobita,Asaphida,Asaphidae,Basilicus (Basiliella?) sp. A,predator/scavenger [S80],[S7],Upper part of the Fezouata Formation,big eyes,,510 mm (sp.),,,,,,,,
178,Arthropoda,Trilobita,Asaphida,Asaphidae,Basilicus (Basiliella?) sp. B,predator/scavenger [S80],[S7],Upper part of the Fezouata Formation,,,510 mm (sp.),,,,,,,,
179,Arthropoda,Trilobita,Asaphida,Asaphidae,Basilicus (Basilicus) vidali,predator/scavenger [S80],[S81],Upper part of the Fezouata Formation,big eyes,,360 mm,,,,,,,,
180,Arthropoda,Trilobita,Asaphida,Asaphidae,Kierarges morrisoni,predator/scavenger [S80],"[S1, S82]",Upper part of the Fezouata Formation ,,,34-140 mm,,,,,,,,
181,Arthropoda,Trilobita,Asaphida,Asaphidae,Megalaspidella sp.,predator/scavenger [S80],[S7],Upper part of the Fezouata Formation,,,~26-42 mm,,,,,,,,
182,Arthropoda,Trilobita,Asaphida,Asaphidae,Megistaspis (Ekeraspis) cf. filacovi,"epibenthic, detritivore","[S7, S76, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,285-340 mm ??,,,,,,,,
183,Arthropoda,Trilobita,Asaphida,Asaphidae,Megistaspis (Ekeraspis) hammondi,detritivore,"[S79, S81, S83]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,285-340 mm,,,,,,,,
184,Arthropoda,Trilobita,Asaphida,Asaphidae,Megistaspis (Ekeraspis) sp. indet.,detritivore,"[S7, S77]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,56 mm,,,,,,,,
185,Arthropoda,Trilobita,Asaphida,Asaphidae,Ogyginus hammondi,predator/scavenger [S80],"[S17, S81]",Upper part of the Fezouata Formation,big eyes,,"392-491 mm, 135 mm Ogyginus sp. from [S81]",,,,,,,,
186,Arthropoda,Trilobita,Asaphida,Asaphidae,Niobella sp.,predator/scavenger [S80],"Gutiérrez-Marco, herein",Lower part of the Fezouata Formation,,,~33 mm ?,,,,,,,,
187,Arthropoda,Trilobita,Asaphida,Asaphidae,Nobiliasaphus? sp.,predator/scavenger [S80],[S81],Upper part of the Fezouata Formation,medium eyes,,330 mm,,,,,,,,
188,Arthropoda,Trilobita,Asaphida,Dikelokephalinidae,Dikelokephalina brenchleyi,"epibenthic, predator, but probably on slower stuff (ex: worms) [S84]","[S1, S76]",Lower part of the Fezouata Formation,"probably attached hypostome [S84], not fast",Dikelophalina brenchley ? (spelling ?),242-337 mm,,,,,,,,
189,Arthropoda,Trilobita,Asaphida,Nileidae,Asaphellus' cuervoae,"predator/scavenger, fast","[S1, S85, S86]",Lower part of the Fezouata Formation,"impendent hypostome, pred, but could maybe eat bigger prey items","Platypeltoides cuervoae ?   Diversity and Distribution of the Genus Platypeltoides
(Nileidae) in Morocco ",95-125 mm,,,,,,,,
190,Arthropoda,Trilobita,Asaphida,Nileidae,Nileus deynouxi,predator/scavenger [S80],"[S79, S87]",Lower part of the Fezouata Formation,,,11 mm,,,,,,,,
191,Arthropoda,Trilobita,Asaphida,Nileidae?,Playpeltoides' carmenae,predator/scavenger [S80],[S88],Lower part of the Fezouata Formation,,,55 mm,,,,,,,,
192,Arthropoda,Trilobita,Asaphida,Nileidae?,Platypeltoides' hammondi,predator/scavenger [S80],[S89],Lower part of the Fezouata Formation,,,165 mm,,,,,,,,
193,Arthropoda,Trilobita,Asaphida,Nileidae,Platypeltoides magrebiensis,predator/scavenger [S80],"[S7, S76, S79, S81]",Lower part of the Fezouata Formation,,,"33-62 mm, 180-230 mm, 277 mm ",,,,,,,,
194,Arthropoda,Trilobita,Asaphida,Nileidae,Symphysurus ebbestadi,predator/scavenger [S80],"[S79, S90, S91]",Lower part of the Fezouata Formation,"9 specimens from one lens, moulting stages",,30-40 mm,,,,,,,,
195,Arthropoda,Trilobita,Asaphida,Nileidae,Symphysurus sicardi,predator/scavenger [S80],"[S7, S91]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,Symphysurus angustatus sicardi,30-32 mm,,,,,,,,
196,Arthropoda,Trilobita,Asaphida,Nileidae,Symphysurus sp. ,predator/scavenger [S80],"[S1, S7, S91]",Lower part of the Fezouata Formation,,,"39-42 mm, 60 mm (specimen YPM)",,,,,,,,
197,Arthropoda,Trilobita,Asaphida,Raphiophoridae,Ampyx cf. priscus,"epibenthic, filter-feeder [S80]","[S7, S76, S77]",Upper part of the Fezouata Formation,,,"10-16 mm (Yale Peabody Museum), 40-65mm",,,,,,,,
198,Arthropoda,Trilobita,Asaphida,Raphiophoridae,Ampyx priscus ,"epibenthic, filter-feeder [S80]","[S7, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,"10-16 mm (Yale Peabody Museum), 40-65mm",,,,,,,,
199,Arthropoda,Trilobita,Asaphida,Raphiophoridae,Cnemidopyge sp.,epibenthic filter feeder (chamber) [S80],[S1],,,,"width of pygidum ~15 mm, general shape seems round ?",,,,,,,,
200,Arthropoda,Trilobita,Asaphida,Remopleurididae,Apatokephalus cf. incisus,predator/scavenger,[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,"~14, 20-30 mm long ?",,,,,,,,
201,Arthropoda,Trilobita,Asaphida?,Symphysurinidae,Symphysurina sp.,"impendent or conterminent hypostome [S92, S93] (?), so predator/scavenger",[S94],Lower part of the Fezouata Formation,,,width 8-15mm ?),,,,,,,,
202,Arthropoda,Trilobita,Corynexochida,Leiostegiidae,Agerina quadrata,predator [S80],[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,~10 mm,,,,,,,,
203,Arthropoda,Trilobita,Harpetida,Harpididae,Eoharpes sp.,epibenthic filter feeder (chamber) [S80],[S76],Lower part of the Fezouata Formation,,,~30-40-50 mm ?,,,,,,,,
204,Arthropoda,Trilobita,Harpetida,Harpididae,Harpides sp.,epibenthic filter feeder (chamber) [S80],[S1],Upper part of the Fezouata Formation,,,57-66 mm,,,,,,,,
205,Arthropoda,Trilobita,Lichida,Lichakephalidae,Lichakephalus stubbsi,"epibenthic, predator, but probably on slower stuff (ex: worms) [S84]","[S1, S84]",Lower part of the Fezouata Formation,"probably attached hypostome [S84], not fast",,380 mm,,,,,,,,
206,Arthropoda,Trilobita,Lichida,Lichidae,Bohemolichas? sp.,"scavenger or opportunistic predator eating any small animals it could find ([S95], for Bohemolichas incola)","Gutiérrez-Marco, herein",Upper part of the Fezouata Formation,,,,,,,,,,,
207,Arthropoda,Trilobita,Lichida,Lichidae,Uralichas marochii,predator [S80],"[S1, S96, S97]",Upper part of the Fezouata Formation,,  Parvilichas marochii,26 mm,,,,,,,,
208,Arthropoda,Trilobita,Odontopleurida,Odontopleuridae,Selenopeltis sp. 1,"epifaunal, predator/scavenger [S98], but maybe small prey ?",[S1],Upper part of the Fezouata Formation,,,17-23 mm (undet. Odontopleurida),,,,,,,,
209,Arthropoda,Trilobita,Odontopleurida,Odontopleuridae,Selenopeltis sp. 2,"epifaunal, predator/scavenger [S98], but maybe small prey ?",[S1],Upper part of the Fezouata Formation,,,17-23 mm (undet. Odontopleurida),,,,,,,,
210,Arthropoda,Trilobita,Olenida,Eulomidae,Euloma sp.,particle feeding [S80],"[S1, S7, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,31-38 mm,,,,,,,,
211,Arthropoda,Trilobita,Olenida,Olenidae,Leptoplastides salteri,chemoautotrophic symbiont with bacteria [S99],[S100],Lower part of the Fezouata Formation,,Beltella sp.,6 - 60 mm,,,,,,,,
212,Arthropoda,Trilobita,Phacopida,Cheiruridae,Foulonia peregrina,predator [S80],[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,Ceraurinella peregrinus ,~20-25mm,,,,,,,,
213,Arthropoda,Trilobita,Phacopida,Cheiruridae,Foulonia sp.,predator [S80],"[S1, S76]",,,,~20-25mm (?),,,,,,,,
214,Arthropoda,Trilobita,Phacopida,Dalmanitidae,Toletanaspis aff. borni,predator [S80],"[S7, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,Ormathops borni,11-17 mm,,,,,,,,
215,Arthropoda,Triobita,Phacopida,Dalmanitidae,Toletanaspis borni,predator [S80],[S101],Upper part of the Fezouata Formation,,,,,,,,,,,
216,Arthropoda,Trilobita,Phacopida,Bavarillidae,Bavarilla aff. zemmourensis,predator [S80],[S7],Upper part of the Fezouata Formation,,,20-40 mm,,,,,,,,
217,Arthropoda,Trilobita,Phacopida,Bavarillidae,Bavarilla zemmourensis,predator [S80],"[S76, S79]",Lower part of the Fezouata Formation,,,20-40 mm,,,,,,,,
218,Arthropoda,Trilobita,Phacopida,Calymenidae,Colpocoryphe pradesensis,predator [S80],[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,~18 mm ?,,,,,,,,
219,Arthropoda,Trilobita,Phacopida,Calymenidae,Colpocoryphe thorali,predator [S80],"[S7, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,14-22.5 mm,,,,,,,,
220,Arthropoda,Trilobita,Phacopida,Calymenidae,Colpocoryphe sp.,predator [S80],"[S1, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,50 mm         Calymenidae in general - 8-25 mm,,,,,,,,
221,Arthropoda,Trilobita,Phacopida,Calymenidae,Prionocheilus aff. languedocensis,predator [S80],[S7],Upper part of the Fezouata Formation,,,43-60 mm ?,,,,,,,,
222,Arthropoda,Trilobita,Phacopida,Calymenidae,Prionocheilus sp.,predator [S80],"[S1, S76]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,43-60 mm,,,,,,,,
223,Arthropoda,Trilobita,Phacopida,Calymenidae,Neseuretus aff. attenuatus,predator [S80],"[S7, S76]",Upper part of the Fezouata Formation,,,83 mm (Neseuretus sp.),,,,,,,,
224,Arthropoda,Trilobita,Phacopida,Calymenidae,Neseuretus cf. attenuatus,predator [S80],[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,83 mm (Neseuretus sp.),,,,,,,,
225,Arthropoda,Trilobita,Phacopida,Calymenidae,Pradoella 'tazzarinensis' n.n.,predator [S80],"[S7, S102]",Upper part of the Fezouata Formation,,,150 mm,,,,,,,,
226,Arthropoda,Trilobita,Phacopida,Calymenidae,Pradoella sp.,predator [S80],[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,110 - 160 mm ????,,,,,,,,
227,Arthropoda,Trilobita,Phacopida,Cheiruridae,Anacheirurus adserai,predator/scavenger ? Bc of hypostome ? [S69],"[S69, S76, S79]",Lower part of the Fezouata Formation,conterminant hypsotome,"Lehua adserai, Lehua corbachoi, Lehua tahirii, Lehua velai",40-48 mm ,,,,,,,,
228,Arthropoda,Trilobita,Phacopida,Cheiruridae,Ceraurinella? sp.,predator [S80],[S7],Upper part of the Fezouata Formation,,,26 mm ?,,,,,,,,
229,Arthropoda,Trilobita,Phacopida,Homalonotidae,Platycoryphe sp.,predator [S80],[S7],Upper part of the Fezouata Formation,,,26 mm,,,,,,,,
230,Arthropoda,Trilobita,Phacopida,Pharostomatidae,Pharostomina sp. ,predator [S80],[S1],Lower part of the Fezouata Formation,,,20 mm,,,,,,,,
231,Arthropoda,Trilobita,Phacopida,Pilekiidae,Parapilekia cf. sougyi,predator [S80],"[S1, S7, S101]",Lower part of the Fezouata Formation,from the Fezouata of the Anti-Atlas extension towards NW Mauritania,Parapilekia olesnaensis,245 mm,,,,,,,,
232,Arthropoda,Trilobita,Phacopida,Pilekiidae,Pilekia sp.,predator [S80],[S76],Lower part of the Fezouata Formation,,,~40-50mm wide,,,,,,,,
233,Arthropoda,Trilobita,Ptychopariida,Bathycheilidae (?????),Parabathycheilus gallicus,"deposit feeder (enrolled of same order, [S103])",[S76],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",enrolled of same order was deposit feeder [S103],"Parathycheilus gallicus, Bathycheilus gallicus",8-13-21(?) - 35 mm,,,,,,,,
234,Arthropoda,Trilobita,Trinucleida,Alsataspididae,Orometopus sp.,"filter-feeder (chamber) [S80, S98]","[S1, S7, S79]",Lower part of the Fezouata Formation,trinucleidae ?,,"2.5-5.5 mm (juvenile M5), adult prob not more thant 10 mm ?",,,,,,,,
235,Arthropoda,Trilobita,-,-,Indiligens sp.,grazing on demosponge or graptolites ? (because association with them ?) [S79],[S79],Lower part of the Fezoauta Formation,,Hospes sp.,more than 3 mm (length of juvenile),,,,,,,,
236,ECHINODERMATA,Crinoidea,Cladida,Aethocrinidae,Aethocrinus cf. moorei,"Filter/suspension feeder [S56, S104]",[S105],Lower part of the Fezouata Formation,,,head - 30 mm,,,,,,,,
237,Echinodermata,Crinoidea,Disparida,Iocrinidae,Iocrinus n. sp.,"Filter/suspension feeder [S56, S104]",[S105],Upper part of the Fezouata Formation,,,,,,,,,,,
238,Echinodermata,Crinoidea,Disparida,Ramseyocrinidae,Ramseyocrinus sp.,"Filter/suspension feeder [S56, S104]","[S1, S7, S106]",Upper part of the Fezouata Formation,,,,,,,,,,,
239,Echinodermata,Diploporita,Aristocystitida,Aristocystitidae,Aristocystites cf. bohemicus (sinuous?),suspension feeder [S107],"[S7, S105, S108]",Lower part of the Fezouata Formation,,,,,,,,,,,
240,Echinodermata,Diploporita,Sphaeronitida,Sphaeronitidae,Paleosphaeronites? prokopi,suspension feeder [S107],"[S105, S108]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
241,Echinodermata,Edrioasteroidea,Edrioasterida,Rhenopyrgidae,Rhenopyrgid indet.,"passive filter feeder [S104, S109], encruster","[S1, S105]",Lower part of the Fezouata Formation,mentioned as Hemicystites sp. by [S108],,,,,,,,,,
242,Echinodermata,Edrioasteroidea,Isorophida,Isorophidae,Anedriophus moroccoensis,"passive filter feeder [S104, S109, encruster, once found attached to a dead orthocone nautiloid shell","[S1, S105, S110]",Upper part of the Fezouata Formation,,,,,,,,,,,
243,Echinodermata,Edrioasteroidea,Isorophida,Pyrgocystidae,Argodiscus espilezorum,"passive filter feed [S104, S109, encruster","[S1, S110]",Upper part of the Fezouata Formation,identified before as Hemicystites? boehmi by [S111],,,,,,,,,,
244,Echinodermata,Eocrinoidea,Ascocystitida,Rhopalocystidae,Rhopalocystis destombesi,filter feeder [S104],"[S105, S112-S114]","Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,Rhopalocystis dehirensis,,,,,,,,,
245,Echinodermata,Eocrinoidea,Ascocystitida,Rhopalocystidae,Rhopalocystis fraga,filter feeder [S104],"[S105, S113, S114]",Lower part of the Fezouata Formation,,"Rhopalocystis sp. A, Rhopalocystis sp. B",,,,,,,,,
246,Echinodermata,Eocrinoidea,Ascocystitida,Rhopalocystidae,Rhopalocystis grandis,filter feeder [S104],"[S105, S113, S114]",Lower part of the Fezouata Formation,,,,,,,,,,,
247,Echinodermata,Eocrinoidea,Ascocystitida,Rhopalocystidae,Rhopalocystis Havlí?eki,filter feeder [S104],"[S105, S113, S114]",Lower part of the Fezouata Formation,,Rhopalocystis sp. C,,,,,,,,,
248,Echinodermata,Eocrinoidea,Ascocystitida,Rhopalocystidae,Rhopalocystis zagoraensis,filter feeder [S104],"[S105, S113, S114]",Lower part of the Fezouata Formation,,Rhopalocystis lehmani,,,,,,,,,
249,Echinodermata,Eocrinoidea,order unknown,Lingulocystidae,Lingulocystis aff. deani,"epibenthic, filter feeder [S104]",[S105],Upper part of the Fezouata Formation ,,,,,,,,,,,
250,Echinodermata,Eocrinoidea,order unknown,Lingulocystidae,Lingulocystis elongata,filter feeder [S104],[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
251,Echinodermata,Eocrinoidea,-,-,Balantiocystis regnelli,filter feeder [S104],[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
252,Echinodermata,Eocrinoidea,,,cf. Pareocrinus,"epibenthic, filter feeder [S104]",[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
253,Echinodermata,Eocrinoidea,-,-,Eocrinoidea indet. sp. 1,"epibenthic, filter feeder [S104]",[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
254,Echinodermata,Eocrinoidea,-,-,Eocrinoidea indet. sp. 2,"epibenthic, filter feeder [S104]",[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,,,,,,,,
255,Echinodermata,Eocrinoidea,-,-,Eocrinoidea indet.,"epibenthic, filter feeder [S104]",[S105],Lower part of the Fezouata Formation,,,,,,,,,,,
256,Echinodermata,Rhombifera,Glyptocystitida,Macrocystellidae,Macrocystella bohemica,"suspension feeder [S104, S109]",[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,"undet. Rhombifera YPM - <20mm, 25 mm????",,,,,,,,
257,Echinodermata,Soluta,Syringocrinida,Minervaecystidae,Nimchacystis agterbosi,detritivore [S115],[S115],Lower part of the Fezouata Formation,,,73 mm,,,,,,,,
258,Echinodermata,Soluta,Syringocrinida,Minervaecystidae,Plasiacystis mobilis,detritivore [S115],[S105],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,50 mm,,,,,,,,
259,Echinodermata,Soluta,Syringocrinida,Minervaecystidae,Plasiacystis sp.,detritivore [S115],[S1],Upper part of the Fezouata Formation,,,30 - 65 mm,,,,,,,,
260,Echinodermata,Soluta,Syringocrinida,unassigned,cf. Castericystis,suspension feeder [S116],[S105],Lower part of the Fezouata Formation,,,66 mm ??,,,,,,,,
261,Echinodermata,Somasteroidea (sub-phylum Asterozoa),-,-,Somasteroid indet. n. sp. 2,suspension-feeder,[S105],Upper part of the Fezouata Formation,,,At least one species of Asterozoa? of more than 60 mm (Yale Peabody Museum),,,,,,,,
262,Echinodermata,Somasteroidea (sub-phylum Asterozoa),-,-,Somasteroid indet. n. sp. 3,suspension-feeder,[S105],Upper part of the Fezouata Formation,,,undet. Asterozoa - 12-25 mm,,,,,,,,
263,Echinodermata,Somasteroidea (sub-phylum Asterozoa),-,-,Villebrunaster fezouataensis,"filter-feeder, predator of some very small animals on the substrate (ex : small amphipod) (according to potential extant species [S117])","[S118, S119]",Lower part of the Fezouata Formation,,"Cantabrigiaster fezouatensis, Somasteroid indet. n. sp. 1",~40-60 mm,,,,,,,,
264,Echinodermata,Stylophora,Cornuta,Amygdalothecidae,Amygdalotheca griffei,suspension and/or detritus feeder [S116],[S105],Lower part of the Fezouata Formation,,,,,,,,,,,
265,Echinodermata,Stylophora,Cornuta,Amygdalothecidae,Nanocarpus cf. dolambii,suspension and/or detritus feeder [S116],[S105],Lower part of the Fezouata Formation,,,,,,,,,,,
