311,Hemichordata,Pterobranchia,Graptoloidea,Dichograptidae,Holograptus sp.,planktonic,"Gutiérrez-Marco, herein",Upper part of the Fezouata Formation,,,,
313,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,Plasiacystis mobilis,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
314,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,Baltograptus jacksoni,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
315,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,?Baltograptus kurcki,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
316,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,Baltograptus minutus,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
317,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,Cymatograptus protobalticus,"benthic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
318,Hemichordata,Pterobranchia,Graptoloidea,Didymograptidae,Expansograptus sp.,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
322,Hemichordata,Pterobranchia,Graptoloidea,Phyllograptidae,Tetragraptus sp. (reclined),"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
323,Hemichordata,Pterobranchia,Graptoloidea,Sigmagraptidae,Azygograptus cf. eivionicus,"planktonic, Filter/suspension feeder ",[S124],Upper part of the Fezouata Formation,,,,
328,CHORDATA,,,Conodonts,Acodus deltatus,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,
330,Chordata,,,Conodonts,Cornuodus longibasis,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
332,Chordata,,,Conodonts,Drepanodus arcuatus,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
333,Chordata,,,Conodonts,Drepanoistodus cf. forceps,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
334,Chordata,,,Conodonts,Paltodus cf. inaequalis,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
335,Chordata,,,Conodonts,Paltodus spp.,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
336,Chordata,,,Conodonts,Parapaltodus aff. flexuosus,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
337,Chordata,,,Conodonts,Parapaltodus aff. simplicissimus,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
338,Chordata,,,Conodonts,Parapaltodus spp.,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
339,Chordata,,,Conodonts,Paroistodus cf. parallellus,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
340,Chordata,,,Conodonts,Paroistodus cf. proteus,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
342,Chordata,,,Conodonts,Periodon cf. selenopsis,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,blade with large cusp [S126],,,
343,Chordata,,,Conodonts,Prioniodus cf. gilberti,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,blade with large cusp [S126],,,
344,Chordata,,,Conodonts,Prioniodus sp.,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",blade with large cusp [S126],,,
346,Chordata,,,Conodonts,Scalpellodus aff. gracilis,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
349,Chordata,,,Conodonts,Semiacontiodus sp.,nektonic predator (soft diet),[S125],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",coniform [S126],,,
350,Chordata,,,Conodonts,Stolodus cf. stola,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
351,Chordata,,,Conodonts,Tripodus aff. laevis,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
353,Chordata,,,Conodonts,Tropodus cf. comptus,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
354,Chordata,,,Conodonts,Tropodus cf. sweeti,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
355,Chordata,,,Conodonts,Tropodus sp.,nektonic predator (soft diet),[S125],Upper part of the Fezouata Formation,coniform [S126],,,
442,CHITINOZOAN,,,,Conochitina sp. ,not included in feeding interactions,[S7],Upper part of the Fezouata Formation,,,,
449,Chitinozoan,,,,Eremochitina baculata brevis,not included in feeding interactions,[S7],Upper part of the Fezouata Formation,,,,
450,Chitinozoan,,,,Eremochitina brevis s. str.,not included in feeding interactions,[S128],"Lower part of the Fezouata Formation, Upper part of the Fezouata Formation",,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
