138;Arthropoda;Pycnogonida (subphylum Chelicerata);;-;Possible pycnogonid;epibenthic, voir remarques;Van Roy et al., 2015;Rare;;current species eat algae, hydroids(bcp), méduses, bryozoaires, nudibranches, bivalves (parasitent), gastropodes (observés), annélides, un peu d'amphipodes et de copépodes morts?, détritus (quand rien d'autre?), bref des généralistes pour la plupart (Dietz et al., 2018);;;;;;;;;;
139;Arthropoda;Xiphosura (subphylum Chelicerata);;-;Xiphosurid;epibenthic, selective ominvore, voir remarques;Van Roy et al., 2015;Common - Locally abundant;;Earliest occurrence, (Botton, 1984 - current species eat bivalves, worms, gastropods, shrimp-like stuff, copepods, isopods, plant material (algae ??), a bit of bryozoa, cirripedia, foraminifera, ) (Carmichael et al., 2009 - must eat combination of plant and animals it seems);;corps-5(?)-10-40mm, avec queue, jusqu'à 60mm;;;;;;;;
140;Arthropoda;Artiopoda (unranked?), subclass Conciliterga;;-;Possible helmetiid;nektonic or planktonic ?, according to Dunne, 2008, could be filter-feeder(Burgess species) or detritivore(Chengjiang species);Van Roy et al., 2015;Rare;;Youngest occurrence;;;;;;;;;;
141;Arthropoda;Artiopoda (subphylum?, unranked ?);;-;Possible retifaciid;epibenthic, see remarks;Van Roy et al., 2015;Rare;;Youngest occurrence, other species from Chengjiang of same group could be benthic scavenger of soft-bodied organisms and/or eat orgabic matter, p-ê petits  organismes à coquille (Zhang et al., 2022);;;;;;;;;;
142;Arthropoda;-;Nektaspida;Naraoiidae;Naraoiid;epibenthic opportunistic scavenger/predator of soft-bodied invertebrates (Vannier et Chen, 2002, Zhai et al., 2019, Edgecomb, Legg - Arthropods fossil record), mud-eater (Bergström et al., 2007);Van Roy et al., 2015;Rare;;Non-biomineralized;;~43 mm (undet. Naraoiidae);;;;;;;;
143;Arthropoda;-;Nektaspida;Liwiidae;Tariccoia tazagurtensis;epibenthic;Pérez-Peris et al., 2020, Van Roy et al., 2015;Rare;Lower Fezouata Shale;;;max 8 mm;;;;;;;;
144;;Artiopoda  --- ???Xiphosura (subphylum Chelicerata)???(YPM?);Aglaspidida;;Chlupacaris? sp.;epibenthic filter feeder (filtered sediments that it stirred with its limbs);"Yale Peabody Museum ; Van Roy, 2005 ou 2007";;;natant hypostome;;au moins 20 mm;;;;;;;;
145;Arthropoda;Artiopoda (unranked?), Vicissicaudata (unranked?) (Xiphosura ?? YPM);Aglaspidida;Tremaglaspidiae;Tremaglaspis sp.;epibenthic;Van Roy et al., 2015, Ortega-Hernández et al., 2016;Common - locally abundant;;natant hypostome;;45-85 mm;;;;;;;;
146;Arthropoda;Artiopoda;Aglaspidida;Aglaspididae;Brachyaglaspis singularis;epibenthic;Ortega-Hernández et al., 2016, Van Roy et al., 2015;1 specimen;Upper Fezouata Formation;;;69.6 mm;;;;;;;;
147;Arthropoda;Artiopoda (unranked?), Vicissicaudata (unranked?);;-;Cheloniellid;epibenthic, predator (xiphosuran-like gnathobases for masticating food) or scavenger on or a bit in the substrate (a bit like xiphosurans) (Dunlop, 2002) predator, scavenger, eats small mobile invertebrates (Braddy and Dunlop, 2021);Van Roy et al., 2015;Rare;Upper Fezouata Formation;Earliest occurrence;;12 -25 mm;;;;;;;;
148;Arthropoda;Dinocaridida ?;Radiodonta;Hurdiidae;Pseudoangustidontus duplospineus;suspensivore, mesoplankton;"Van Roy et Tetlie, 2006, Van Roy et al., 2015 ; Potin et al., 2021";Common;Upper Fezouata Formation;Has a Wikipedia page in Italian for some reason (but not English);;appendage 25 mm long, spines 5.2 mm long max;;;;;;;;
149;Arthropoda;Dinocaridida ?;Radiodonta;Hurdiidae;Pseudoangustidontus sp. Nov;suspensivore, mesoplankton;Potin et al., 2021;;;;;;;;;;;;;
150;Arthropoda;Malacostraca;;-;Phyllocarid;epibenthic (?), pelagic (??????), can swim (pelagic and nektobenthonic), burrowing, feeds in the water column ? (Dunlop, 2002), deposit feeder (Vannier et al., 1997), current ones filter feed sediments stirred up, or carnivorous scavengers (livre Brusca);Van Roy et al., 2015, Vannier et al., 1997;Rare;;;;15 mm (undet. Phyllocarida YPM);;;;;;;;
151;Arthropoda;Malacostraca;;-;Angustidontid;pelagic predator (Zatoń et al., 2014 et Rolfe et Dzik, 2006)(could eat cephalopods ? and maybe conodonts ?) ;"Van Roy et al., 2015 ; Alvaro ?";Rare;;Earliest occurrence, (filter-feeder (sp. from Devonian, Gueriau et al., 2014) but from land? So no?);;late devonian sp = maxilliped  ~ 16mm to 66mm (42mm for last article, toothed area 8 to 34 mm) , body 29mm-74mm ?(from those found)(Rolfe et Dzik);;;;;;;;
152;Arthropoda;Ostracoda;;-;Ostracod;deposit feeder (martin, thesis), suspension feeder (martin, thesis), can be benthic or planktonic (brusca book) (some can be herbivores, scavengers, or predators);Van Roy et al., 2015;Rare;;;;3 mm;;;;;;;;
153;Arthropoda;Cirripedia (infraclass);;Lepadomorpha (suborder);Lepadomorph barnacle;epibenthic, filter feeder (detritus, phytoplankton, zooplankton,  small crustacea, copepods, polychaetes, hydroids)(Lewis, 1981);Van Roy et al., 2015;Rare;;;;13 mm (Yale Peabody Museum, but Cirripedia?, don't know if lepadomorph);;;;;;;;
154;Arthropoda;;;-;Cycloid-like taxon;;Van Roy et al., 2015;Rare;;looks like crab, cyloids only actually appear in carboniferous ?, prob very varied modes of life;;;;;;;;;;
155;Arthropoda;Unknown;;Unknown;Multiple bivalved taxa;;Van Roy et al., 2015;;;;;;;;;;;;;
156;Arthropoda;Unknown;;Unknown;Several taxa of currently uncertain affinity;;Van Roy et al., 2015;;;;;;;;;;;;;
157;Arthropoda;-;-;Cheloniellid;Eoduslia;"benthic predator/scavenger in or on the substrate, fed on small mobile invertebrates (potential ancestor ate trilobites, brachiopods, and worms) (Dunlop, 2002 ; Brady et Dunlop, 2021) (for other species, determine if burrower of not depending on wether eyes or not (dunlop, 2002), + Cheloniellon carnivorous pcq raptorial limbs ?)";;;Upper Fezouata Shale;Can't really seem to find any information on that species (Eoduslia braghimtahiri ?, Vidal1998?????);;;;;;;;;;
158;Arthropoda;-;-;-;Zagoracaris fezouataensis;;Kröger et Lefebvre, 2012;;Upper Fezouata Shale;Only mentions of the name in other articles, nothing that seems to give more info on it (except maybe Van Roy's phd ? Send an email ?);;;;;;;;;;
159;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus stubbsi;epibenthic, predator, fast;Van Roy et al., 2015, Martin et al., 2016trilobite;Locally common;Lower Fezouata Formation;;;241-380 mm;;;;;;;;
160;Arthropoda;Trilobita;Asaphida;Nileidae;Platypeltoides cuervoae;predator/scavenger, fast;"Van Roy et al., 2015 ; Corbacho et al., 2020";Locally common;;impendent hypostome, pred, but could maybe eat bigger prey items;"Platypeltoides cuervoae ?   Diversity and Distribution of the Genus Platypeltoides
(Nileidae) in Morocco ";95-125 mm;;;;;;;;
161;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus fezouataensis ;predator/scavenger, fast;Lefebvre et al., 2016, Martin et al., 2016trilobite, Van Roy et al., 2015;Common;Upper Fezouata Shale, Lower Fezouata Shale;hypostoma with ridges ?;;67-101 mm;;;;;;;;
162;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus sp aff. jujuanus;predator/scavenger, fast;Lefebvre et al., 2016, Martin et al., 2016trilobite;;Upper Fezouata Shale, Lower Fezouata Shale;;;37-62 mm;;;;;;;;
163;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus tataensis;predator/scavenger, fast , (no fork in hypostome ?, but antenna good for hunting ? Edgecombe et fortey, 2022);Lefebvre et al., 2016, Martin et al., 2016trilobite;;Upper Fezouata Shale, Lower Fezouata Shale;;;>70 mm (p-ê environ 90-100 ???);;;;;;;;
164;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus sp.;predator, fast;Lefebvre et al., 2016;;Lower Fezouata Shale;;;;;;;;;;;
165;Arthropoda;Trilobita;Asaphida;Asaphidae;Asaphellus indet.;predator, fast;Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
166;Arthropoda;Trilobita;Asaphida;Taihungshaniidae ?;Asaphopsis sp.;epibenthic, fast, predator;"Van Roy et al., 2015 ; Lefebvre et al., 2016";Locally common;Lower Fezouata Shale;;;;;;;;;;;
167;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus (Basiliella?) destombesi;epibenthic, fast, predator (fossilworks);Lefebvre et al., 2016, Martin et al., 2016trilobite;;Upper Fezouata Shale, Lower Fezouata Shale;;;;;;;;;;;
168;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus (Basiliella?) aff. destombesi;epibenthic, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;medium eyes;;330 mm;;;;;;;;
169;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus (Basiliella?) sp. A;epibenthic, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;big eyes;;510 mm (sp.);;;;;;;;
170;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus (Basiliella?) sp. B;epibenthic, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;510 mm (sp.);;;;;;;;
171;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus (Basilicus) vidali;epibenthic, fast, predator (fossilworks);Corbacho et Vela, 2010;;;big eyes;;360 mm;;;;;;;;
172;;;;;Basilicus (Basilicus) sp.;epibenthic, fast, predator (fossilworks);;;;;;;;;;;;;;
173;Arthropoda;Trilobita;Asaphida;Asaphidae;Basilicus sp.;epibenthic, fast, predator (fossilworks);Van Roy et al., 2015;Rare;;;;;;;;;;;;
174;Arthropoda;Trilobita;Asaphida;Asaphidae;Kierarges morrisoni;epibenthic, fast, predator (fossilworks);Van Roy et al., 2015, Corbacho, 2014;Rare;Upper Fezouata Formation ?;;;34-140 mm;;;;;;;;
175;Arthropoda;Trilobita;Asaphida;Nileidae;Platypeltoides magrebiensis;epibenthic, fast, predator (fossilworks);Lefebvre et al., 2016, Martin et al., 2016trilobite, Corbacho et Vela, 2010;;Lower Fezouata Shale;;;33-62 mm, 180-230 mm, 277 mm  USE SMALL SIZES ??;;;;;;;;
176;Arthropoda;Trilobita;Asaphida;Nileidae;Platypeltoides hammondi;epibenthic, fast, predator (fossilworks);Corbacho et López-Soriano, 2016;;;;;165 mm;;;;;;;;
177;Arthropoda;Trilobita;Asaphida;Nileidae;Playpeltoides carmenae;epibenthic, fast, predator (fossilworks);Corbacho et al., 2017;;;;;55 mm;;;;;;;;
178;Arthropoda;Trilobita;Asaphida;Nileidae;Platypeltoides sp.;epibenthic, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;;;;;;;;;;
179;Arthropoda;Trilobita;Asaphida;Nileidae;Symphysurus angustatus (à enlever ?, gutierrez-marco et al., 2019);epibenthic, fast, predator (fossilworks);Martin et al., 2016trilobite, Gutierrez-Marco et al., 2019;;Lower Fezouata Shale;;;;;;;;;;;
180;Arthropoda;Trilobita;Asaphida;Nileidae;Symphysurus angustatus sicardi (or just sicardi ? Gutierrez-marco et al, 2019);epibenthic, fast, predator (fossilworks);"Lefebvre et al., 2016 ;  Gutierrez-Marco et al., 2019";;Upper Fezouata Shale;;;30-32 mm;;;;;;;;
181;Arthropoda;Trilobita;Asaphida;Nileidae;Symphysurus ebbestadi;epibenthic, fast, predator (fossilworks);"Drage et al., 2019 ;  Gutierrez-Marco et al., 2019";;Lower Fezouata Formation;9 specimens from one lens, moulting stages;;30-40 mm;;;;;;;;
182;Arthropoda;Trilobita;Asaphida;Nileidae;Symphysurus sp. (to consider ??? Gutierrez-marco, 2019);epibenthic, fast, predator (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016 ;  Gutierrez-Marco et al., 2019";Common;Lower Fezouata Shale;;;3.9-4.2 cm, 60 mm (specimen YPM);;;;;;;;
183;Arthropoda;Trilobita;Asaphida;Remopleurididae;Apatokephalus cf. incisus;epibenthic, or nektobenthic carnivore (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
184;Arthropoda;Trilobita;Asaphida;Remopleurididae;Apatokephalus sp.;epibenthic, or nektobenthic carnivore (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016";Rare;Lower Fezouata Shale, Upper Fezouata shale;;;25-30 mm;;;;;;;;
185;Arthropoda;Trilobita;Asaphida;Dikelokephalinidae/Hungaiidae ?;Dikelokephalina brenchleyi;epibenthic, fast, predator (fossilworks);Van Roy et al., 2015, Martin et al., 2016trilobite;Locally common;Lower Fezouata Shale;;Dikelophalina brenchley ? (spelling ?);24.2-33.7 (cm?);;;;;;;;
186;Arthropoda;Trilobita;Asaphida;Dikelokephalinidae/Hungaiidae ?;Dikelokephalina sp.;epibenthic, fast, predator (fossilworks);Specimen at Yale Peabody Museum;;;;;10 mm or 295 mm;;;;;;;;
187;Arthropoda;Trilobita;Asaphida;Dikelocephalidae;undet. Dikelocephalidae;epibenthic, fast, predator (fossilworks);Specimen at Yale Peabody Museum;;;;;5.5 mm;;;;;;;;
188;Arthropoda;Trilobita;Corynexochida/Asaphida ?;superfamily Illaenacea;undet. Illaenacea;epibenthic, fast, predator (fossilworks);Specimen at Yale Peabody Museum;;;;;4 mm;;;;;;;;
189;Arthropoda;Trilobita;Asaphida;Alsataspididae;Orometopus sp.;epibenthic, fast, predator (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016";Rare;Lower Fezouata Shale;;;2.5-5.5 mm (juvenile);;;;;;;;
190;Arthropoda;Trilobita;Asaphida;Raphiophoridae;Cnemidopyge sp.;epifaunal, fast, suspension feeder (fossilworks);Van Roy et al., 2015;Locally common;;;;;;;;;;;;
191;Arthropoda;Trilobita;Lichida;Lichakephalidae;Lichakephalus stubbsi;epibenthic, predator (fossilworks);Van Roy et al., 2015;Rare;;;;;;;;;;;;
192;Arthropoda;Trilobita;Lichida;Lichidae;Parvilichas marochii;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015, Corbacho et Vela, 2013;Rare;Upper Fezouata Shale;;;26 mm;;;;;;;;
193;;;;;Selenopeltis aff. Gallica;epifaunal, fast, predator (fossilworks);;;;;Same as sp. 1 and 2 ????;;;;;;;;;
194;;;;;Selenopeltis binodosa;epifaunal, fast, predator (fossilworks);;;;;;;;;;;;;;
195;Arthropoda;Trilobita;Odontopleurida;Odontopleuridae;Selenopeltis sp. 1;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Rare;Upper Fezouata Formation;;;17-23 mm (undet. Odontopleurida);;;;;;;;
196;Arthropoda;Trilobita;Odontopleurida;Odontopleuridae;Selenopeltis sp. 2;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Rare;Upper Fezouata Formation;;;;;;;;;;;
197;Arthropoda;Trilobita;Harpetida;Harpididae;Harpides sp.;epibenthic;Van Roy et al., 2015;Rare;Upper Fezouata Formation;;;57-66 mm;;;;;;;;
198;Arthropoda;Trilobita;Phacopida;Cheiruridae;Foulonia peregrina;epifaunal, fast, predator (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
199;Arthropoda;Trilobita;Phacopida;Cheiruridae;Foulonia sp.;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015, Martin et al., 2016trilobite;Locally common;;;;;;;;;;;;
200;Arthropoda;Trilobita;Phacopida;Cheiruridae;Lehua adserai;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;synonyms of Anacheirus adserai ??????;10 mm (Lehua sp.);;;;;;;;
201;Arthropoda;Trilobita;Phacopida;Cheiruridae;Lehua corbachoi;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;;;;;;;;;;
202;Arthropoda;Trilobita;Phacopida;Cheiruridae;Lehua tahirii;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;;;;;;;;;;
203;Arthropoda;Trilobita;Phacopida;Cheiruridae;Lehua velai;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;;;;;;;;;;
204;;;;;Parapilekia olesnaensis;;;;;;;245 mm;;;;;;;;
205;Arthropoda;Trilobita;Phacopida;Pilekiidae;Parapilekia sp.;epifaunal, fast, predator (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016";Rare;Lower Fezouata Shale;;;;;;;;;;;
206;;;;;Pilekia sp.;;;;;;;;;;;;;;;
207;Arthropoda;Trilobita;Phacopida;Dalmanitidae;Toletanaspis aff. borni;predator, fast (fossilworks);Lefebvre et al., 2016, Martin et al., 2016trilobite;;Lower Fezouata Shale, Upper Fezouata Shale;;;;;;;;;;;
208;Arthropoda;Trilobita;Phacopida;Dalmanitidae;Toletanaspis sp.;epibenthic, predator, fast (fossilworks);Van Roy et al., 2015;Locally common;;;;;;;;;;;;
209;;;;;undet. Dalmanitacea (?????);;Specimen at Yale Peabody Museum;;;;;16 mm (au moins);;;;;;;;
210;Arthropoda;Trilobita;Phacopida;Bathycheilidae;Bathycheilus gallicus;epifaunal, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
211;Arthropoda;Trilobita;Phacopida;Bathycheilidae;Bathycheilus sp.;epifaunal, fast, predator (fossilworks);Van Roy et al., 2015;Common;;;;;;;;;;;;
212;Arthropoda;Trilobita;Phacopida;Bavarillidae;Bavarilla aff. zemmourensis;epifaunal, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
213;Arthropoda;Trilobita;Phacopida;Bavarillidae;Bavarilla zemmourensis;epifaunal, fast, predator (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;20-40 mm;;;;;;;;
214;Arthropoda;Trilobita;Phacopida;Bavarillidae;Bavarilla sp.;epifaunal, fast, predator (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016";Common;Lower Fezouata Shale;;;22-41 mm;;;;;;;;
215;Arthropoda;Trilobita;Phacopida;Calymenidae;Colpocoryphe thorali;epibenthic or nektobenthic carnivore ? (fossilworks);Lefebvre et al., 2016, Martin et al., 2016trilobite;;Lower Fezouata Shale, Upper Fezouata Shale;;;;;;;;;;;
216;Arthropoda;Trilobita;Phacopida;Calymenidae;Colpocoryphe pradesensis;epibenthic or nektobenthic carnivore ? (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
217;Arthropoda;Trilobita;Phacopida;Calymenidae;Colpocoryphe sp.;epibenthic or nektobenthic carnivore ? (fossilworks);Van Roy et al., 2015, Martin et al., 2016trilobite;Locally common;Lower Fezouata Shale;;;50 mm         Calymenidae en général - 8-25 mm;;;;;;;;
218;;;;Calymenidae;Pharostoma sp.;nektobenthic carnivore (fossilworks);Specimen at the Yale Peabody Museum;;;;;;;;;;;;;
219;Arthropoda;Trilobita;Phacopida;Pharostomatidae;Pharostomina sp. ;epibenthic or nektobenthic carnivore ? (fossilworks);Van Roy et al., 2015;Locally common;;;;20 mm;;;;;;;;
220;Arthropoda;Trilobita;Phacopida;Calymenidae;Prionocheilus aff. languedocensis;epibenthic or nektobenthic carnivore ? (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
221;Arthropoda;Trilobita;Corynexochida;Calymenidae;Prionocheilus sp.;nektobenthic carnivore (fossilworks);Van Roy et al., 2015, Martin et al., 2016trilobite;Locally common;Lower Fezouata Shale;;;;;;;;;;;
222;Arthropoda;Trilobita;Corynexochida;Leiostegiidae;Agerina quadrata;nektobenthic carnivore (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale, (Upper too ?);;;;;;;;;;;
223;Arthropoda;Trilobita;Corynexochida;Leiostegiidae;Agerina sp.;nektobenthic carnivore (fossilworks);Van Roy et al., 2015;Locally common;(Upper ?);;;;;;;;;;;
224;Arthropoda;Trilobita;Olenida;Eulomidae;Euloma sp.;epifaunal, fast, predator (fossilworks);"Van Roy et al., 2015 ; Lefebvre et al., 2016, Martin et al., 2016trilobite";Locally common;Lower Fezouata Shale, Upper Fezouata Shale;;;31-38 mm;;;;;;;;
225;;;;;Geragnostus aff. Occitanus;;;;;;;;;;;;;;;
226;Arthropoda;Trilobita;Agnostida;Agnostidae / metagnostidae ? (fossilworks);Geragnostus sp.;epibenthic, prob benthic feeder, ate algae, detritus, and microorganisms ?  Slavickova et Kraft (2001), blind ? (Turvey et Zhou, 2004), ecology hard to know because seems very varied in Agnostida (slow, detritivore, fossilworks);Van Roy et al., 2015, Martin et al., 2016trilobite;Rare;Lower Fezouata Shale;;;9 mm;;;;;;;;
227;Arthropoda;Trilobita;Ptychopariida;Olenidae;Beltella sp.;epifaunal, fast, predator (fossilworks);Lefebvre et al., 2016;;Lower Fezouata Shale;;;18 mm;;;;;;;;
228;Arthropoda;Trilobita;Asaphida;Raphiophoridae;Ampyx priscus + Ampyx cf. priscus;epibenthic, filter-feeder (fortey et owens, 1999) fast ?(fossilworks);Martin et al., 2016trilobite, Lefebvre et al., 2016;;Lower Fezouata Shale, Upper Fezouata Shale;;;10-16 mm (Yale Peabody Museum), 40-65mm;;;;;;;;
229;Arthropoda;Trilobita;Phacopida;Cheiruridae;Ceraurinella? sp.;epifaunal, fast, predator (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
230;Arthropoda;Trilobita;Asaphida;Asaphidae;Megalaspidella sp.;;Lefebvre et al., 2016;;Upper Fezouata Shale;;;;;;;;;;;
231;Arthropoda;Trilobita;Asaphida;Asaphidae;Megistaspis (Ekeraspis) cf. filacovi;epibenthic, detritivore;Lefebvre et al., 2016, Martin et al., 2016trilobite;;Lower Fezouata Shale, Upper Fezouata Shale;;;;;;;;;;;
232;Arthropoda;Trilobita;Asaphida;Asaphidae;Megistaspis (Ekeraspis) sp. indet.;detritivore;Lefebvre et al., 2016;;Lower Fezouata Shale, Upper Fezouata Shale;;;56 mm;;;;;;;;
233;Arthropoda;Trilobita;Asaphida;Asaphidae;Megistaspis (Ekeraspis) hammondi;detritivore;Gutiérrez-Marco et al., 2017, Corbacho & Vela, 2010(?????);;Lower Fezouata Shale, Upper Fezouata Shale;;;285-340 mm;;;;;;;;
234;Arthropoda;Trilobita;Asaphida;Asaphidae;Megistaspis (Ekeraspis) hammondi forteyi;detritivore;"Corbacho & Vela, 2010 ; and an other one ?";;Upper Fezouata Shale;big eyes;;245 mm;;;;;;;;
235;Arthropoda;Trilobita;Phacopida;Calymenidae;Neseuretus cf. attenuatus;predator, fast ? Detritivore ?(fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
236;Arthropoda;Trilobita;Phacopida;Calymenidae;Neseuretus aff. attenuatus;predator, fast ? Detritivore ?(fossilworks);Lefebvre et al., 2016, Martin et al., 2016trilobite;;Upper Fezouata Shale;;;;;;;;;;;
237;Arthropoda;Trilobita;Phacopida;Homalonotidae;Platycoryphe sp.;epibenthic;Lefebvre et al., 2016;;Upper Fezouata Shale;;;26 mm;;;;;;;;
238;Arthropoda;Trilobita;Phacopida;Calymenidae;Pradoella tazzarinensis;nektobenthic carnivore (fossilworks);Lefebvre et al., 2016;;Upper Fezouata Shale;;;150 mm;;;;;;;;
239;Arthropoda;Trilobita;Phacopida;Calymenidae;Pradoella sp.;nektobenthic carnivore (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
240;Arthropoda;Trilobita;Ptychopariida;Bathycheilidae (?????);Parabathycheilus gallicus;epibenthic, predator, fast (fossilworks);Martin et al., 2016trilobite;;Lower Fezouata Shale, Upper Fezouata Formation;;parathycheilus gallicus ?????;8-13-21(?) - 35 mm;;;;;;;;
241;;;Proetida;Proetidae;Proetidae?;;Specimen at Yale Peabody Museum;;;;;3 mm;;;;;;;;
242;;;Asaphida;Trinucleidae;undet. Trinucleidae;;Specimen at Yale Peabody Museum;;Lower and Upper, undifferentiated;;;7 mm;;;;;;;;
243;Arthropoda;Trilobita;Phacopida;Cheiruridae;Anacheirurus adserai;predator/scavenger ? Bc of hypostome ? (perez-peris et al, 2021);Martin et al., 2016trilobite, Perez-Peris et al, 2021 ;;Lower Fezouata Shale, Upper Fezouata Formation (?);conterminant hypsotome;the lehuas ????;40-48 mm ;;;;;;;;
244;Arthropoda;Trilobita;Harpida;Harpididae;Eoharpes sp.;epibenthic filter feeder (chamber) Fortey et owens 1999;Martin et al., 2016trilobite;;Lower Fezouata Shale;;;;;;;;;;;
245;Arthropoda;Trilobita;Asaphida;Nileidae;Nileus deynouxi;predator/scavenger (fortey et owens, 1999);Álvaro et al., 2019;;;;;11 mm;;;;;;;;
246;Arthropoda;Trilobita;Asaphida;Asaphidea;Ogyginus forteyi hammondi;epibenthic, detritivore ? Because not forked hypostome ? But butressed (gutiérrez-marco et al, 2017);"Álvaro et al., 2019 ; Corbacho et Vela, 2010";;Upper Fezouata Shale;big eyes;;392-491 mm, 135 mm Ogyginus sp. Corbacho;;;;;;;;
247;Arthropoda;Trilobita;Lichida;Lichidae;Uralichas;epifaunal, fast, predator (fossilworks);Álvaro et al., 2019;;;;;;;;;;;;;
248;;;;;Hospes sp.;;;;;;;;;;;;;;;
249;Arthropoda;Trilobita;Asaphida;Dikelokephalinidae;Dactylocephalus sp.;epifaunal, fast, predator (fossilworks);Corbacho et Vela, 2010;;;moderately big eyes;;290 mm;;;;;;;;
250;;;;;Hungioides sp.;;;;;;;;;;;;;;;
251;;;;;Ogygiocaris sp.;;;;;;;;;;;;;;;
252;;;;;Ormathops clariondi;;;;;;;29 mm;;;;;;;;
253;;;;;Niobe sp.;predator/scavenger (fortey et owens, 1999);;;;;;;;;;;;;;
254;;;;;Pterygometopus sp.;;;;;;;;;;;;;;;
255;Arthropoda;Trilobita;Asaphida;Asaphidae;Nobiliasaphus? sp.;;Corbacho et Vela, 2010;;Upper Fezouata Shale;medium eyes;;330 mm;;;;;;;;
256;;;;;Megalaspides? sp.;;;;;;;;;;;;;;;
257;;;;;Lannacus sp.;;;;;;;;;;;;;;;
258;;;;;Iberocoryphe sp.;;;;;;;;;;;;;;;
259;;Trilobita;Asaphida;Asaphidae;cf. Niobella sp.;epifaunal, fast, predator (fossilworks);;;;;niobe ??;15 mm;;;;;;;;
260;Echinodermata;Somasteroidea (sub-phylum Asterozoa);-;;Somasteroid indet. n. sp. 1;epibenthic, suspension feeder;Van Roy et al., 2015, Lefebvre et al., 2016echino;Locally common;Lower Fezouata Shale;;;;;;;;;;;
261;Echinodermata;Somasteroidea (sub-phylum Asterozoa);;;Somasteroid indet. n. sp. 2;suspension-feeder;Lefebvre et al., 2016echino;;;;;;;Au moins une espèce d'Asterozoa? de plus de 60 mm (Yale Peabody Museum);;;;;;
262;Echinodermata;Somasteroidea (sub-phylum Asterozoa);;;Somasteroid indet. n. sp. 3;suspension-feeder;Lefevre et al., 2016echino;;;;;undet. Asterozoa - 12-25 mm;;;;;;;;
263;Echinodermata;Somasteroidea (sub-phylum Asterozoa);;;Somasteroid indet.;suspension-feeder;Lefebvre et al., 2016echino;;;;;;;;;;;;;
264;Echinodermata;Asterozoa;;;undet. Asteroidea;;Specimen at YPM (?);;;même chose qu'en haut ??????? Somasteroida ????;;12 mm;;;;;;;;
265;Echinodermata;Asterozoa;;;undet. Stelleroidea;;Specimens at YPM;;Lower and Upper, indifferenciated;;;~28-36-42 mm;;;;;;;;
266;Echinodermata;Somasteroidea (sub-phylum Asterozoa);-;;Cantabrigiaster fezouatenses;filter feeder ?, epibenthic;Hunter and Ortega-Hernández, 2021;;Lower Fezouata Formation;;;~40-60 mm;;;;;;;;
267;Echinodermata;Diploporita;-;-;Palaeosphaeronites sp.;epibenthic;Van Roy et al., 2015;;;;;;;;;;;;;
